,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
Non,50%,1320.0,0.00156,0.002,0.005220000000000001,0.0089,0.008190000000000001,0.00971,0.000504,0.00734,-9.4e-05,0.00187,0.00671,0.00695,0.005529999999999999,0.00433,0.006940000000000001,0.0057399999999999994,0.00415,0.00487,0.0012699999999999999,0.000625,0.00604,0.004,0.00486,0.00503
Non,75%,1450.0,0.014,0.015,0.0238,0.0331,0.0328,0.0338,0.0107,0.0502,0.0107,0.0241,0.0375,0.0469,0.0259,0.0207,0.0268,0.0287,0.0241,0.0262,0.0194,0.0114,0.0311,0.0244,0.0246,0.032
Non,max,1580.0,0.063,0.074,0.0934,0.125,0.11900000000000001,0.098,0.0474,0.21899999999999997,0.0555,0.11699999999999999,0.163,0.204,0.102,0.0607,0.10400000000000001,0.134,0.0957,0.106,0.088,0.0589,0.125,0.111,0.0891,0.128
Ass,count,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0,4796.0
Ass,mean,2218.632193494579,-0.0005320175604670558,-0.0017146510800667223,-0.0009154594074228522,-0.00029066834862385293,-0.0014493249582985823,0.0006373078940783985,-0.0009244689931192661,-0.0032654172018348623,-0.0012897890266889078,-0.002103874328607173,-0.001622517844036698,-0.003915751438698916,-0.0013353754795663053,-3.942658465387817e-05,-0.0010527319286905753,-0.0007915814011676401,-0.001334369724770642,-0.001240330254378649,-0.0017013571288573808,-0.0005950773561301082,-0.003005274291075896,-0.0013768691409507922,-0.0010604069432860715,-0.0009079961989157631
Ass,std,143.51844750268776,0.019471640868543336,0.021805596277088172,0.03211237064656042,0.044670746616104595,0.05103283994917949,0.04396332841196066,0.013878856706168662,0.06151484845274563,0.01589799268554073,0.030881596820568145,0.04871451891840699,0.053286307491102726,0.044404975967233556,0.02314452369376607,0.03241586060779223,0.03598620998900964,0.034158485346633446,0.042513006493935,0.026776385413482835,0.013186913966856504,0.0372432990908913,0.030776930185220656,0.04541254678726016,0.0397829167237024
Ass,min,1970.0,-0.061,-0.0605,-0.0884,-0.11900000000000001,-0.153,-0.121,-0.0438,-0.17,-0.0401,-0.084,-0.135,-0.14400000000000002,-0.136,-0.0768,-0.0991,-0.0909,-0.0931,-0.11199999999999999,-0.0786,-0.0472,-0.10400000000000001,-0.0885,-0.134,-0.122
Ass,25%,2090.0,-0.0139,-0.0182,-0.0251,-0.0315,-0.0403,-0.0284,-0.0108,-0.0427,-0.012,-0.026025,-0.0357,-0.040825,-0.0323,-0.0158,-0.0221,-0.0279,-0.0274,-0.03315,-0.0202,-0.00805,-0.027925,-0.0238,-0.0318,-0.0264
Ass,50%,2210.0,0.0007314999999999999,-7.47e-05,0.00248,0.0066,0.0023049999999999998,0.007005,-0.00022150000000000002,0.0026950000000000003,-0.00105,-0.000601,0.003645,-0.005655,0.004189999999999999,0.0029649999999999998,0.0018700000000000001,0.00287,0.0022849999999999997,0.0033399999999999997,-0.0011099999999999999,-0.000781,-0.0019950000000000002,0.0013549999999999999,0.004995,0.002075
Ass,75%,2340.0,0.0138,0.0144,0.0252,0.0323,0.0373,0.0335,0.0087825,0.041225,0.009715,0.019925000000000002,0.0361,0.034550000000000004,0.0331,0.0161,0.0191,0.0251,0.0221,0.030125,0.0192,0.008020000000000001,0.0239,0.0189,0.0328,0.0266
Ass,max,2470.0,0.062,0.0652,0.0779,0.105,0.134,0.11599999999999999,0.0456,0.162,0.0517,0.0873,0.11199999999999999,0.172,0.114,0.0747,0.0963,0.0922,0.0886,0.106,0.0629,0.0469,0.11,0.0876,0.109,0.113
