,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
L2,std,54.34189861515611,0.007389524430541026,0.005475036476539304,0.011557583712530985,0.008445051000628943,0.017507023903332492,0.007137141010120088,0.00841803230537068,0.021750996365945317,0.00437493416346006,0.0051708648889941785,0.006369429190586534,0.12218280896827245,0.008748048880216722,0.010673509979252241,0.017278277008971922,0.007163336659649483,0.008022161722752413,0.0062493857743252225,0.009528331096923798,0.007803275711632875,0.01235034239505198,0.013564395332542868,0.011025540273046615,0.016260721471181086
L2,min,2120.0,-0.0194,-0.0191,-0.0363,-0.0222,-0.0746,-0.0171,-0.0221,-0.0521,-0.0108,-0.0162,-0.0231,-0.45899999999999996,-0.0316,-0.0298,-0.0538,-0.0218,-0.0219,-0.0203,-0.0241,-0.0193,-0.029,-0.0426,-0.0399,-0.0562
L2,25%,2160.0,-0.0065575,-0.0027925,-0.0047225,-0.00613,-0.00744,-0.005337499999999999,-0.0054225,-0.020425000000000002,-0.0035525,-0.0037125000000000005,-0.0036425,-0.0769,-0.004585,-0.008257500000000001,-0.0126,-0.004932499999999999,-0.00594,-0.0032525,-0.00896,-0.005634999999999999,-0.00943,-0.0102,-0.0058725,-0.007372500000000001
L2,50%,2210.0,-0.001155,0.00039150000000000003,0.00252,-0.00046550000000000004,0.00375,-0.00010165,0.0006355,-0.006035,-0.00020399999999999997,-0.0005614999999999999,0.0009005,0.0116,0.00179,-0.0009059999999999999,-0.00236,-0.0003565,-0.00147,-6.745e-05,-0.00269,-0.0005535,-0.0023550000000000003,-0.002255,0.0023049999999999998,0.0007115
L2,75%,2260.0,0.0029,0.00402,0.007280000000000001,0.0069825,0.016,0.0041325,0.007039999999999999,0.0106,0.0029225,0.0032525,0.005370000000000001,0.10099999999999999,0.0068725,0.006215,0.0089025,0.00498,0.0030775,0.0043025,0.0044925,0.0032,0.0053625,0.0056500000000000005,0.00942,0.0106
L2,max,2300.0,0.0242,0.0176,0.0384,0.0199,0.0455,0.0216,0.0245,0.0748,0.0111,0.0121,0.0184,0.377,0.0265,0.0211,0.0502,0.0225,0.0335,0.0189,0.0339,0.0255,0.0417,0.0555,0.0337,0.0493
Non,count,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0,8560.0
Non,mean,1366.0408878504672,0.0018659384949766351,0.001093946148948598,0.00266672839135514,0.0032492199379672896,-0.0031978053864369156,0.0019276489552570092,0.0021783746135514014,-0.0003315853738317758,0.0011739789799065422,0.0019760673469976634,0.0005569575575934581,0.015050801380841123,0.0003936021939252336,0.0032203297137850468,0.003303336950934579,0.0018133703167056076,0.0030294536810747666,0.0026996527587616827,0.0007328473528037385,0.0018787035700934575,0.0029408213773364483,0.001859382637850467,-0.002623734832943925,0.002182864053504673
Non,std,276.21900862866306,0.013711248047563001,0.0076000806920731795,0.020796613590214882,0.024827799021444153,0.033501290381067715,0.015281341927844864,0.010608185294008119,0.027824635094441143,0.01209388864069676,0.014677895786016266,0.007493608203794836,0.16131389947338623,0.012868240208148366,0.026038395816074738,0.032674554094207206,0.013172358567940329,0.021231380974718505,0.015330652262640425,0.013253441737142253,0.015696112412127285,0.023647391081361088,0.013882020859277708,0.03049244727891981,0.01939541078245996
Non,min,908.0,-0.0458,-0.0265,-0.0696,-0.0733,-0.0955,-0.0441,-0.0448,-0.106,-0.0337,-0.0487,-0.0288,-0.601,-0.0467,-0.0872,-0.10400000000000001,-0.045,-0.0711,-0.0557,-0.0467,-0.0508,-0.0807,-0.0507,-0.0917,-0.0617
Non,25%,1120.0,-0.004232499999999999,-0.00307,-0.00647,-0.009722499999999999,-0.0207,-0.00599,-0.0034,-0.013825,-0.0062025,-0.0036925,-0.00373,-0.07592499999999999,-0.0071024999999999994,-0.00978,-0.0161,-0.0052,-0.007234999999999999,-0.0058525,-0.0067,-0.0065525,-0.008,-0.00598,-0.0184,-0.00966
Non,50%,1360.0,0.00339,0.00124,0.0048649999999999995,0.00386,-0.003195,0.0028,0.00309,0.001415,0.00213,0.0031,0.0005335,0.0125,-0.00010800000000000001,0.00288,0.00588,0.0025050000000000003,0.00405,0.00315,0.002045,0.003555,0.00463,0.0021,-0.00343,0.00228
Non,75%,1610.0,0.0112,0.0057799999999999995,0.016025,0.0199,0.011525,0.0124,0.00836,0.0159,0.0104,0.0115,0.0045425,0.113,0.0071200000000000005,0.0209,0.024325,0.0097,0.0178,0.0128,0.0098775,0.0134,0.019,0.0111,0.008692499999999999,0.0144
Non,max,1850.0,0.044,0.0213,0.0555,0.0618,0.11599999999999999,0.0387,0.0366,0.105,0.0383,0.0341,0.0283,0.605,0.0473,0.0669,0.0903,0.0445,0.0652,0.0442,0.0455,0.0498,0.0647,0.0502,0.10300000000000001,0.0641
Ass,count,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0,3078.0
Ass,mean,2551.754385964912,0.0007992158219623131,0.0002542899863547758,0.0009618141975308637,0.0013119958089668614,-0.0025097926315789474,0.0010126802241715398,7.656494152046793e-05,0.0010850243112410659,0.000722865763482781,0.0005466904411630927,6.139694282001296e-05,0.0036549174463937654,-0.0006327241650422352,0.001702339129304744,0.0018404852761533467,0.0013490248635477584,0.00029985802794022074,0.00040138101039636115,0.001074442868745939,0.0009504708901884342,0.0007659798895386618,-0.0004251455425601037,-0.003182404320987654,0.0010658858999350227
Ass,std,96.39003463357695,0.014288904763557222,0.010721891339621122,0.023930671902611958,0.02322719349115975,0.03405457649421408,0.013954282276097768,0.015639432006842948,0.031645070531254656,0.014575334318162885,0.020549564638954774,0.00876066667031683,0.178387305083673,0.015475194240249878,0.029528767749287855,0.031719449023640614,0.011761478248558317,0.017105999004165606,0.01127767560451691,0.014819197925118351,0.015214076479061589,0.020612138735062947,0.01949702790840876,0.0270761661368107,0.02162856478662434
Ass,min,2390.0,-0.0456,-0.0311,-0.0583,-0.0638,-0.114,-0.0308,-0.0545,-0.11599999999999999,-0.0496,-0.0555,-0.029,-0.573,-0.0568,-0.0947,-0.10300000000000001,-0.0389,-0.0592,-0.0401,-0.047,-0.0513,-0.0556,-0.0781,-0.106,-0.0619
Ass,25%,2460.0,-0.0087375,-0.0073525,-0.017175,-0.0166,-0.0215,-0.009577500000000001,-0.00865,-0.0148,-0.00866,-0.0157,-0.006307500000000001,-0.098475,-0.008685,-0.0219,-0.017374999999999998,-0.0065475,-0.0118,-0.0063875,-0.007392500000000001,-0.0105,-0.013675,-0.0125,-0.0192,-0.011475
Ass,50%,2550.0,0.0013599999999999999,-8.329999999999999e-05,0.0027949999999999997,-2.57e-05,-0.003225,0.000475,0.002635,0.00262,-0.000442,0.0016749999999999998,0.000969,0.0265,-5.465e-05,0.00303,0.003975,0.001825,-2.205e-05,0.001925,0.002925,0.00131,0.0020150000000000003,-0.0010350000000000001,-0.00332,0.00455
Ass,75%,2630.0,0.0102,0.008927500000000001,0.0203,0.0186,0.0175,0.0131,0.0101,0.019,0.0106,0.015975,0.0062675000000000005,0.11699999999999999,0.00785,0.0256,0.022675,0.0093,0.0118,0.008005,0.01,0.0132,0.0159,0.0094375,0.014475000000000002,0.0165
Ass,max,2730.0,0.0365,0.0274,0.0772,0.0625,0.11199999999999999,0.0302,0.0455,0.11800000000000001,0.0505,0.0634,0.0294,0.5429999999999999,0.0483,0.0848,0.107,0.0286,0.0606,0.0301,0.0419,0.045,0.0483,0.0776,0.0751,0.0598
