,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
L2,std,53.078160665665756,0.014277885643196812,0.01735107680383983,0.017212892695728982,0.02244006764505023,0.016696477163052104,0.01561023739343721,0.011023084863948885,0.023899055207085535,0.01182580666748717,0.013078092153702321,0.009219910101722401,0.011607306541494089,0.014806872041769111,0.013884189732539236,0.014110800590657642,0.017940142928222977,0.015553892790157894,0.023450202625305307,0.015463569492933987,0.010740445506341758,0.010367251599758142,0.013867566973696514,0.016748083616631503,0.01489311105081634
L2,min,1630.0,-0.0452,-0.0517,-0.0455,-0.0634,-0.0409,-0.0384,-0.0351,-0.0629,-0.0382,-0.0361,-0.0269,-0.0359,-0.0408,-0.0352,-0.0329,-0.0484,-0.0359,-0.0679,-0.0417,-0.0316,-0.028,-0.0397,-0.0414,-0.0412
L2,25%,1680.0,-0.00798,-0.0116,-0.0118,-0.0154,-0.0116,-0.0133,-0.00632,-0.0159,-0.00617,-0.00835,-0.00507,-0.008759999999999999,-0.00965,-0.0114,-0.0091,-0.0107,-0.0115,-0.0158,-0.01,-0.005520000000000001,-0.00743,-0.00606,-0.0104,-0.00702
L2,50%,1720.0,0.00159,0.00116,0.00259,-0.000227,-0.0013,0.000368,0.0013599999999999999,0.00317,0.00187,0.00146,0.00042800000000000005,0.00125,4.94e-05,-0.000482,0.0012900000000000001,-0.00013700000000000002,-0.000509,-0.000172,0.0034799999999999996,0.0016,0.00159,0.00146,0.000145,0.0011099999999999999
L2,75%,1770.0,0.008740000000000001,0.0112,0.0115,0.0135,0.0102,0.007679999999999999,0.00748,0.0195,0.00826,0.0104,0.00599,0.009940000000000001,0.00992,0.00748,0.009040000000000001,0.0114,0.0126,0.0127,0.0133,0.00775,0.00873,0.00921,0.0124,0.0108
L2,max,1820.0,0.0469,0.0539,0.0492,0.0724,0.0478,0.0413,0.0364,0.0678,0.0308,0.0348,0.0301,0.0372,0.0365,0.0438,0.0326,0.0558,0.0374,0.0682,0.0358,0.0286,0.0253,0.0309,0.0417,0.039
Non,count,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0
Non,mean,1077.975663716814,0.0023362964048672568,0.0028353173856932156,0.002253969598082596,0.0035540855641592924,0.0024798438790560487,0.0017091324115044242,0.0019904691371681418,0.0019024862389380528,0.002048975394542773,0.0017766658554572272,0.0014106440081120947,0.0018859378318584069,0.0028457784900442476,0.001757240615781711,0.0017516104351032453,0.003333633119469024,0.0032532790145648974,0.002303790881268435,0.0013147253797935103,0.002340181808628318,0.0018772327293510324,0.0030388662057522125,0.001983487623525074,0.001380381267883481
Non,std,159.2043053451206,0.04775223737140598,0.05699702520670953,0.04882658530341257,0.0851751346895582,0.06332593264646971,0.04589072675434431,0.0427206014625953,0.04480148536970878,0.040760153008333376,0.0339206665834634,0.03288408762559284,0.030325146954417695,0.07571793922917842,0.052761188346605314,0.04702478317614453,0.08243679903438525,0.07494903522543638,0.06499079477112987,0.025390027287951738,0.04283025495353696,0.02983070362713972,0.06226151833782087,0.04734728590478653,0.028057884192874343
Non,min,800.0,-0.127,-0.155,-0.134,-0.218,-0.166,-0.122,-0.113,-0.142,-0.106,-0.0922,-0.0863,-0.0914,-0.195,-0.125,-0.12300000000000001,-0.204,-0.185,-0.19399999999999998,-0.0809,-0.114,-0.0816,-0.155,-0.12300000000000001,-0.0881
Non,25%,940.0,-0.0337,-0.035324999999999995,-0.0295,-0.057325,-0.0457,-0.0281,-0.028525000000000002,-0.022625,-0.0269,-0.0163,-0.022525,-0.015725,-0.05945,-0.0354,-0.035425,-0.059125000000000004,-0.060724999999999994,-0.045825,-0.0139,-0.0275,-0.017,-0.047424999999999995,-0.033350000000000005,-0.017
Non,50%,1080.0,0.0142,0.01345,0.010450000000000001,0.0289,0.0191,0.013,0.0123,0.0018900000000000002,0.009035000000000001,0.005715,0.0085,0.002085,0.01795,0.013,0.0119,0.0271,0.02275,0.0143,0.00251,0.009340000000000001,0.0033049999999999998,0.01455,0.0152,0.00532
Non,75%,1220.0,0.0395,0.0458,0.039,0.0723,0.054924999999999995,0.0356,0.0357,0.0285,0.0336,0.0268,0.0268,0.0238,0.0667,0.043324999999999995,0.0396,0.0717,0.066025,0.052724999999999994,0.0175,0.0363,0.0235,0.0564,0.03912500000000001,0.022
Non,max,1350.0,0.106,0.136,0.12300000000000001,0.16,0.109,0.0886,0.0861,0.141,0.0905,0.0874,0.0722,0.08,0.152,0.122,0.0897,0.155,0.156,0.14,0.0748,0.0962,0.0756,0.133,0.0905,0.0703
Ass,count,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0,2634.0
Ass,mean,1996.9703872437358,0.0014765753227031137,0.0017239520501138952,0.001806094608959757,0.002061046545178434,0.0007705190584662116,0.0007073402429764621,0.0011315074692482916,0.0015196745254365985,0.001145703781321184,0.001248675151860289,0.0007922135751708428,0.0010075873386484436,0.0010392509111617322,0.0013741348519362183,0.0003761311237661357,0.0015497697038724372,0.0010919339787395597,0.0017620379650721335,0.001096300018982536,0.0011675115413819289,0.0008448819286256644,0.0013164934320425209,0.0011638457972665138,0.0006336187547456341
Ass,std,76.31969383205052,0.04146774410414442,0.05137515535416933,0.040812306526673316,0.08200421460837419,0.06055247989152479,0.04136676163751869,0.03769074750273756,0.030805686337215116,0.03387147036669453,0.032037951197570094,0.029659346475887482,0.023415573863024397,0.05826307128395445,0.04242035276425365,0.03428441029694636,0.07549972938761765,0.06135137521494008,0.07170202599481806,0.020499001514506565,0.03637130748176067,0.02029580521413857,0.045167212265526224,0.057023291081536615,0.03429228239451787
Ass,min,1870.0,-0.0941,-0.121,-0.122,-0.18100000000000002,-0.134,-0.0949,-0.0858,-0.075,-0.0859,-0.0767,-0.0641,-0.0663,-0.124,-0.121,-0.0725,-0.16,-0.11599999999999999,-0.155,-0.0519,-0.0855,-0.0527,-0.10099999999999999,-0.121,-0.0734
Ass,25%,1930.0,-0.036175,-0.041975,-0.029,-0.07435,-0.0514,-0.035275,-0.0306,-0.0207,-0.027,-0.024475000000000004,-0.0267,-0.0157,-0.051675000000000006,-0.030625,-0.023475000000000003,-0.06587499999999999,-0.045875000000000006,-0.055175,-0.0137,-0.031475,-0.0149,-0.0361,-0.049875,-0.0245
Ass,50%,2000.0,0.008565,0.006865,0.006535000000000001,0.0172,0.006865,0.01075,0.0076749999999999995,0.00062,0.00258,0.0021200000000000004,0.005465,0.00225,0.0031799999999999997,0.005825,0.0045249999999999995,0.01645,0.006075,0.002815,0.0017699999999999999,0.0006969999999999999,0.0013549999999999999,0.0009245,0.0019850000000000002,0.00608
Ass,75%,2060.0,0.034875,0.0401,0.0345,0.06557500000000001,0.0448,0.0347,0.0322,0.0209,0.0288,0.0264,0.025275,0.018,0.048675,0.0354,0.027874999999999997,0.061275,0.0486,0.059775,0.0155,0.0321,0.016,0.0384,0.049375,0.028374999999999997
Ass,max,2130.0,0.0751,0.11699999999999999,0.0841,0.138,0.12300000000000001,0.0674,0.0675,0.0917,0.0803,0.0785,0.0543,0.0612,0.134,0.0837,0.0723,0.129,0.12,0.16,0.0589,0.0875,0.0595,0.132,0.127,0.0693
