,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
Non,count,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0,6491.0
Non,mean,1337.1052226159297,0.00029018557849329834,0.001306454675704822,0.0014322332922508082,0.0008962505684794333,0.002428216844862117,0.0032345752549684174,0.0006209842070559236,-0.0019176167462640575,0.0005287369328300724,0.00040680749668772147,0.002237275598521029,-0.0010038178293021107,0.0024324961485133263,0.0021991388892312435,0.001422671343398552,0.0001511078493298414,0.0011455165503004162,0.0017927850100138655,-0.00013410282699121855,0.002588877680634725,-0.0003021645663226006,0.0008051815082421815,0.0012743055584655677,0.0005371679654906793
Non,std,210.2287905983595,0.009617241094813352,0.011813175707364532,0.03463644509250424,0.01427045069543133,0.02062114094482355,0.029595240818006616,0.009730205982688565,0.021010881561440445,0.008668553946544753,0.011583439566463653,0.017358369496160795,0.013145058075700556,0.022442002837964544,0.019693964855968683,0.016073210426886916,0.014112048789141633,0.016325727136778788,0.019460913710906722,0.009490256744364326,0.014757467090172458,0.01026373593701413,0.01151004539261274,0.013805187903000442,0.010362496573033403
Non,min,982.0,-0.0344,-0.0417,-0.12,-0.0489,-0.0637,-0.0954,-0.028,-0.0684,-0.0286,-0.0394,-0.0603,-0.0442,-0.0783,-0.0657,-0.0557,-0.0525,-0.0517,-0.0672,-0.0301,-0.0626,-0.0338,-0.0339,-0.0406,-0.0362
Non,25%,1150.0,-0.006585000000000001,-0.004125,-0.0114,-0.006529999999999999,-0.006840000000000001,-0.0125,-0.0059,-0.0159,-0.00479,-0.0057399999999999994,-0.0047550000000000005,-0.00896,-0.008660000000000001,-0.008905,-0.007254999999999999,-0.007254999999999999,-0.006914999999999999,-0.0070599999999999994,-0.00632,-0.0034100000000000003,-0.00601,-0.005925,-0.0057799999999999995,-0.0046099999999999995
Non,50%,1340.0,0.00025499999999999996,0.00183,0.0025399999999999997,0.00151,0.00543,0.00748,-1.36e-05,-0.00457,0.000651,0.00114,0.00499,-0.00186,0.00607,0.00415,0.0032700000000000003,-0.00031299999999999996,0.0024100000000000002,0.0039,-0.00017900000000000001,0.003,-0.000417,0.00141,0.00238,0.00115
Non,75%,1520.0,0.00635,0.00799,0.0166,0.0087,0.015,0.0215,0.006515,0.0103,0.006229999999999999,0.00718,0.0133,0.005294999999999999,0.0155,0.0139,0.0117,0.007690000000000001,0.0113,0.0137,0.0049700000000000005,0.009385000000000001,0.0049,0.008065,0.009565,0.006790000000000001
Non,max,1700.0,0.0345,0.0417,0.12,0.0501,0.0647,0.094,0.0319,0.0708,0.0283,0.0377,0.043,0.0482,0.0692,0.0617,0.0556,0.0523,0.0491,0.0575,0.0313,0.062,0.0337,0.0395,0.0474,0.0323
Ass,count,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0,2907.0
Ass,mean,2413.470932232542,0.0009012011833505332,0.0004989189680082558,-0.0005404705194358442,0.000163379841761266,0.0003728403164774687,-0.0009266685139318891,0.00015163931888544893,0.0023138248813209493,0.0010990030202958376,0.0017403176814585486,0.0003110346577227378,0.001986124461644307,-0.00017462796697626401,-0.0005283326109391126,-0.0005268958720330241,0.000981388624011009,0.0010161303061575503,0.0009187568627450979,0.0006767643006535947,0.0026285453732370133,0.0015972227382180942,0.00034028895424836604,0.000669367970416237,-0.00030482187822497423
Ass,std,92.84424845600567,0.011961103773636695,0.01356018290178771,0.016841675766475595,0.02305233401005239,0.02918409083614364,0.043201793990123014,0.009998010390840075,0.015857554261723812,0.012905321883583116,0.018278002983873155,0.017319892540863965,0.1056299561806236,0.03793337976133689,0.026287162701702727,0.028779331652674673,0.03489596559702281,0.04511997825559579,0.043218575007781215,0.010699078861394514,0.024505335745677606,0.015303388220064098,0.026412509928307744,0.02111980186125541,0.02004628896238548
Ass,min,2260.0,-0.0418,-0.0339,-0.0385,-0.0659,-0.0712,-0.106,-0.0315,-0.0635,-0.0489,-0.0684,-0.0376,-0.267,-0.0885,-0.0872,-0.0662,-0.0939,-0.114,-0.109,-0.0274,-0.0876,-0.0645,-0.0573,-0.0476,-0.0557
Ass,25%,2330.0,-0.0075650000000000005,-0.008995,-0.0118,-0.0184,-0.0232,-0.0338,-0.006835000000000001,-0.006919999999999999,-0.006895,-0.01105,-0.0134,-0.0698,-0.03,-0.0188,-0.021,-0.02445,-0.0339,-0.03315,-0.00626,-0.01335,-0.00805,-0.02155,-0.0161,-0.015
Ass,50%,2410.0,0.00137,0.00115,-0.00156,0.0038399999999999997,0.00195,-0.00146,-0.0011,0.00271,0.00182,0.0034100000000000003,-0.0016,0.0177,-0.00316,0.0021100000000000003,-0.00243,0.0030600000000000002,0.00374,0.00265,0.0015,0.004,0.00156,0.00123,0.000331,-0.00044800000000000005
Ass,75%,2500.0,0.0082,0.00972,0.01005,0.0191,0.0248,0.0269,0.00607,0.0105,0.007,0.0144,0.0158,0.08155000000000001,0.02685,0.0183,0.019450000000000002,0.0271,0.0381,0.0363,0.008140000000000001,0.0171,0.0102,0.0202,0.01645,0.0125
Ass,max,2580.0,0.0433,0.0443,0.0577,0.0545,0.0697,0.138,0.0245,0.0575,0.0566,0.0624,0.0344,0.251,0.11800000000000001,0.0746,0.0936,0.102,0.122,0.11,0.032,0.0839,0.0618,0.0823,0.0672,0.0622
