,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
L2,std,50.398482918939365,0.012895736911954343,0.011680511665589775,0.006858852704165087,0.007106576080003777,0.024389629865646766,0.0088691401682024,0.012454030417714939,0.005601719894312305,0.008489062264144445,0.00929294563816627,0.010677881455658083,0.011627757257871536,0.011499783175020255,0.017942650009094303,0.01055921578546069,0.007208459000884746,0.009016847234191782,0.00803010497028362,0.007300980643262893,0.009207860472959486,0.010870558239642883,0.0074465431711849064,0.005454196997442306,0.006706106482125912
L2,min,2030.0,-0.0253,-0.0378,-0.0187,-0.0229,-0.0806,-0.0188,-0.031,-0.0116,-0.0247,-0.0297,-0.036,-0.0383,-0.0327,-0.0555,-0.0258,-0.0141,-0.0247,-0.0283,-0.0185,-0.0243,-0.0333,-0.0181,-0.0145,-0.0173
L2,25%,2070.0,-0.0090175,-0.00636,-0.0036374999999999997,-0.004347500000000001,-0.0148,-0.007890000000000001,-0.0102,-0.0033,-0.0050375,-0.0055475,-0.0059375,-0.0082775,-0.00719,-0.0145,-0.007909999999999999,-0.004635,-0.0061200000000000004,-0.005065,-0.0053575,-0.00685,-0.00869,-0.00576,-0.0038675000000000003,-0.0045475
L2,50%,2120.0,-0.002075,-0.00029299999999999997,-0.0005790000000000001,0.0005585,0.001115,-0.0018800000000000002,0.00017050000000000002,-0.0006245000000000001,-0.000185,-0.000772,4.56e-05,-0.00143,-0.00021299999999999997,-0.006364999999999999,-0.000494,0.0006945,-7.295000000000001e-05,-0.0001745,0.00024700000000000004,-0.00157,-0.0008665,-0.000999,0.000355,-0.0009550000000000001
L2,75%,2160.0,0.006954999999999999,0.008730000000000002,0.0036125000000000003,0.0056275,0.015475,0.0054,0.0080575,0.0035775,0.0040725,0.00658,0.006095,0.0052699999999999995,0.0073875,0.0066,0.0050325000000000005,0.00596,0.0060275,0.005815000000000001,0.0057475,0.0050025,0.00528,0.00393,0.00373,0.0032375
L2,max,2200.0,0.0513,0.0252,0.0236,0.0146,0.0684,0.0281,0.0463,0.0171,0.0258,0.0206,0.0276,0.034,0.0365,0.054,0.0361,0.0154,0.0229,0.0266,0.0173,0.0232,0.0376,0.0241,0.0142,0.0179
Non,count,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0,8162.0
Non,mean,1490.9213428081353,0.000574755706567018,0.0017484777248223476,0.0004105246706567018,0.0008128070289144816,-0.003007045014702279,0.0013255164089683899,0.002507185115167851,0.0004839563918157314,-0.0003283100532957608,0.0006129850686106346,-0.0003954648333741731,-0.0004901053896103895,-0.0015897999105611372,0.002629099363991669,0.0005053924199950997,0.0013682900428816465,0.0003720774761087969,0.0005971156971330557,-0.0009209876321979906,-0.00011799614690026962,-0.0006721104202401374,9.423695050232794e-05,0.0004049837967409948,-0.000998720407657437
Non,std,258.4083295561169,0.011938561231764781,0.012639846056698567,0.00944744621384416,0.008270499284423439,0.04839526981769011,0.014615619455014085,0.016260860970237507,0.006331207814011192,0.007973992710541744,0.009629811365439264,0.010187855217612014,0.012973263429514964,0.012633328206364655,0.022263256885420673,0.019470361014092153,0.009796171890020312,0.01443243918803403,0.008983203458859649,0.009085167281811817,0.010082169408805769,0.015009185092110038,0.015231472930389602,0.007303303786293165,0.008877205493727372
Non,min,1050.0,-0.0441,-0.0474,-0.0292,-0.0289,-0.187,-0.0515,-0.0606,-0.0229,-0.0262,-0.0342,-0.0323,-0.0514,-0.0372,-0.0807,-0.0771,-0.0351,-0.0618,-0.0288,-0.0266,-0.0353,-0.0635,-0.0634,-0.0261,-0.0301
Non,25%,1270.0,-0.007,-0.00517,-0.0052075,-0.0042075,-0.0344,-0.0070075,-0.0074175000000000005,-0.00314,-0.00519,-0.005220000000000001,-0.00588,-0.00851,-0.0097375,-0.0101,-0.00957,-0.0039575,-0.00807,-0.0054175000000000004,-0.0074175000000000005,-0.0066,-0.008507500000000001,-0.0067175,-0.004079999999999999,-0.0059299999999999995
Non,50%,1480.0,4.64e-05,0.0012699999999999999,0.0003215,0.00125,-0.006295,0.0021,0.00149,0.000518,-0.000837,0.0007955,-0.0002345,-2.045e-06,-0.00134,0.002845,0.002815,0.0018100000000000002,0.00105,0.00048550000000000004,-0.0016300000000000002,-0.000761,-0.0003545,0.001095,7.495e-06,-0.0008365
Non,75%,1720.0,0.00761,0.0101,0.0066275,0.00632,0.0254,0.011175,0.0138,0.004527499999999999,0.00434,0.0070975,0.00636,0.0083,0.0055875000000000005,0.0163,0.012,0.007379999999999999,0.0102,0.00665,0.0042899999999999995,0.0057374999999999995,0.008567499999999999,0.00828,0.00454,0.00345
Non,max,1950.0,0.0441,0.0434,0.0273,0.0259,0.145,0.0403,0.058,0.0212,0.026,0.0308,0.0359,0.0507,0.0443,0.0554,0.0713,0.0264,0.0624,0.0295,0.0306,0.0334,0.062,0.0592,0.0258,0.0379
Ass,count,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0,3229.0
Ass,mean,2564.072468256426,-0.002786171886032828,-0.004182674732115206,-0.0023171847630845464,-0.0016253124775472286,0.005395030938371013,-0.0015126186435428914,-0.0011766909569526174,-0.0033567317745432034,-0.004175380021678537,-0.003233441632084238,-0.0040634477856921645,-0.006585840994115825,-0.0023198396469495198,-0.0018428614741406008,-0.0020205390523381855,-0.003816651362650975,-0.0021296409352740795,0.0006302814772375339,-0.004395255862496129,-0.004134390040260143,-0.00807570282440384,-0.0069782155466088566,0.0006779889284608243,-0.005265583895943015
Ass,std,94.97007133474806,0.0368082440644088,0.04428911916485515,0.02376665429172903,0.017107154439326398,0.06850410891392847,0.027426241803193904,0.02458120782645297,0.02771918005457486,0.03335140163483681,0.03878563159996982,0.028036194653532333,0.04813546277173127,0.026707376632846565,0.03017790988820758,0.028856624184092197,0.030790379306944237,0.02911959547649834,0.03360508592336641,0.03833310350623663,0.03562122691187937,0.050479689271186415,0.04265119104099378,0.04044325792751603,0.04285900175960612
Ass,min,2400.0,-0.13,-0.174,-0.0929,-0.0689,-0.405,-0.091,-0.0683,-0.0986,-0.187,-0.13,-0.19399999999999998,-0.264,-0.0903,-0.0879,-0.11199999999999999,-0.166,-0.133,-0.11800000000000001,-0.145,-0.13,-0.342,-0.218,-0.166,-0.19399999999999998
Ass,25%,2480.0,-0.0137,-0.0172,-0.009059999999999999,-0.00954,-0.0344,-0.0178,-0.017,-0.00867,-0.0144,-0.0118,-0.0121,-0.0166,-0.0145,-0.0245,-0.0199,-0.0136,-0.018,-0.0098,-0.0091,-0.0143,-0.018,-0.0227,-0.0106,-0.0166
Ass,50%,2560.0,-0.000147,-0.00145,-0.00139,-0.00042199999999999996,0.00646,-0.0020800000000000003,-0.00243,-0.000686,-0.00246,-0.000956,-0.00175,-0.0030600000000000002,-0.00112,-0.00656,-0.00307,8.26e-05,-0.00232,-0.000513,-0.00035299999999999996,-0.0027,-0.0027,-0.0037799999999999995,0.0021,-0.00183
Ass,75%,2650.0,0.014,0.0176,0.00836,0.00773,0.0486,0.0143,0.0161,0.0072299999999999994,0.0132,0.0128,0.0089,0.0116,0.0091,0.0193,0.0137,0.009340000000000001,0.0129,0.00939,0.008620000000000001,0.0148,0.012,0.014,0.00993,0.0137
Ass,max,2750.0,0.2,0.225,0.10400000000000001,0.0725,0.272,0.132,0.097,0.172,0.205,0.195,0.147,0.287,0.14400000000000002,0.105,0.139,0.16699999999999998,0.154,0.22399999999999998,0.23600000000000002,0.193,0.306,0.256,0.249,0.25
