,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
L2,25%,2120.0,-0.00488,-0.00946,-0.00676,-0.008705,-0.00733,-0.008015000000000001,-5.7050000000000004e-05,-0.00686,-0.007809999999999999,-0.00579,-0.006825,-0.01265,-0.0152,-0.00848,-0.01185,-0.005195,-0.00674,-0.006645,-0.0103,-0.00707,-0.0142,-0.0137,-0.033549999999999996,-0.009605
L2,50%,2170.0,-0.000907,-7.08e-05,-0.0015199999999999999,0.0012,0.0015400000000000001,-0.000976,9.6e-06,-0.000334,-0.000582,-0.000281,0.00040899999999999997,-0.0013599999999999999,-0.00245,-0.00131,-0.000167,0.0005480000000000001,0.000762,0.000714,-0.00119,-0.000745,0.000336,0.0016,0.0042,0.000314
L2,75%,2210.0,0.002785,0.008029999999999999,0.0061600000000000005,0.0116,0.008830000000000001,0.0055,6.31e-05,0.00581,0.007425,0.004745,0.007275,0.0131,0.0121,0.006030000000000001,0.0101,0.00558,0.008039999999999999,0.006895,0.006475,0.00528,0.01465,0.012,0.036250000000000004,0.006875
L2,max,2260.0,0.0223,0.0338,0.0338,0.0413,0.0389,0.033,0.000279,0.0327,0.0315,0.0192,0.0289,0.0561,0.0755,0.0333,0.0497,0.0266,0.0366,0.0359,0.043,0.0278,0.0526,0.0647,0.14800000000000002,0.0431
Non,count,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0,5549.0
Non,mean,1557.7923950261309,0.0009135004323301489,0.0024387553487114793,0.0011323563452874392,0.003079469274283655,0.00035473266714723385,0.0015406870607316634,9.445064107046315e-06,0.0024491120346008285,0.0025373064408001442,0.0008285165781221841,0.001676279508019463,0.0050731445846098405,0.0002057550585691118,0.001395954788250135,0.0021833326887727516,0.0022237116525500086,-0.0005792477635610019,0.00022203311587673448,-0.0005948631393043793,0.0005841417732924851,0.00478203106866102,0.0002886904253018562,-0.003635442097675256,0.0012591607857271583
Non,std,171.41836780318565,0.021401863427522587,0.037644210893524495,0.025107562049272034,0.03878474109012886,0.02405907415686298,0.02605230585910197,0.0001249902158811499,0.03419470879428474,0.04025536397624637,0.01326159011680379,0.022682013324653912,0.07927748226110555,0.0341827118091908,0.026635127432519817,0.04089629735241955,0.027229004431430608,0.030633738557691484,0.01755742152069104,0.019406894671202615,0.01318698085804106,0.0803307059722729,0.023521463237050746,0.07285872351023834,0.02350384671237449
Non,min,1270.0,-0.0677,-0.0994,-0.0696,-0.12,-0.0695,-0.0733,-0.00040300000000000004,-0.10800000000000001,-0.115,-0.0422,-0.0711,-0.23199999999999998,-0.114,-0.0865,-0.128,-0.0769,-0.0914,-0.0547,-0.0659,-0.0416,-0.244,-0.075,-0.166,-0.066
Non,25%,1410.0,-0.0132,-0.0232,-0.0162,-0.0158,-0.0164,-0.0146,-3.37e-05,-0.0206,-0.024,-0.00675,-0.0144,-0.0477,-0.0188,-0.0144,-0.0213,-0.0171,-0.0235,-0.0111,-0.0126,-0.0069700000000000005,-0.0515,-0.0137,-0.0566,-0.0132
Non,50%,1560.0,0.004079999999999999,0.00935,0.00477,0.0122,0.0016300000000000002,0.00745,4.14e-05,0.0054399999999999995,0.0112,0.00173,0.00702,0.0275,-0.00038199999999999996,0.00577,0.0053,0.00894,-0.0045899999999999995,0.00148,-0.0006389999999999999,0.0016,0.0262,0.000567,-0.0135,0.00245
Non,75%,1710.0,0.0164,0.031,0.0196,0.0311,0.0163,0.0196,9.09e-05,0.0281,0.0304,0.009940000000000001,0.0178,0.0578,0.0202,0.0202,0.0284,0.0231,0.0211,0.012,0.011,0.009170000000000001,0.0572,0.0154,0.0407,0.0161
Non,max,1850.0,0.0493,0.0816,0.0619,0.0869,0.0704,0.0542,0.000233,0.0721,0.0911,0.0382,0.0507,0.157,0.113,0.0603,0.12300000000000001,0.0552,0.0906,0.0579,0.0667,0.0419,0.16699999999999998,0.076,0.21100000000000002,0.0626
Ass,count,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0
Ass,mean,2469.7097902097903,5.44732937062921e-06,-0.0007650832062937058,0.00019398363636363597,0.0017617159090909083,0.001932366293706293,0.0013042880769230773,0.0003596117975524476,0.0013298280524475527,0.0002456739510489511,-0.002482937496503496,0.0008091330769230766,-0.0027867356643356653,-9.94811111888107e-05,0.0023764939825174822,0.0004405172027972032,5.045677972028023e-05,-0.001556898601398601,0.00022263529720279726,-0.0008093215685314685,-0.001325692513986014,0.0004743760839160837,-0.0021848161538461537,-0.003862389716783218,-0.0009979980419580416
Ass,std,85.2132668573645,0.019743689199443405,0.03253170749757247,0.024527928520579535,0.03373224623439457,0.02660280445104689,0.023851897539412546,0.0025380896730356115,0.022228285090746112,0.030956872438260122,0.021849140221292047,0.020823750528930842,0.06621358437764163,0.03370335451775973,0.026174724402930425,0.03379575094090792,0.023157538286939772,0.022630075735925476,0.016627009582405997,0.02091751419416715,0.014692737673880366,0.06091116014766594,0.03478994295659014,0.07164665937172572,0.02060085419859048
Ass,min,2320.0,-0.043,-0.0727,-0.0535,-0.0761,-0.074,-0.0508,-0.0106,-0.0381,-0.0617,-0.0759,-0.0598,-0.14,-0.10800000000000001,-0.0582,-0.0861,-0.0605,-0.0714,-0.054,-0.07,-0.0521,-0.114,-0.0987,-0.217,-0.0595
Ass,25%,2400.0,-0.0164,-0.0272,-0.02,-0.027025,-0.0148,-0.0183,-0.00016999999999999999,-0.0174,-0.0265,-0.014,-0.013125000000000001,-0.0512,-0.019325000000000002,-0.0175,-0.026025,-0.0173,-0.0136,-0.011625,-0.012,-0.0106,-0.049,-0.0252,-0.0557,-0.0152
Ass,50%,2470.0,-0.00179,-0.00345,-0.001295,-0.00182,-0.003125,-0.001495,7.26e-06,-0.00163,-0.001265,-0.00083,-0.001255,-0.01525,-8.415000000000001e-05,0.00157,-0.003225,0.001975,0.00129,-0.00028,-0.000283,-0.001215,-0.005715,0.0005139999999999999,0.007935,-0.000186
Ass,75%,2540.0,0.0148,0.0248,0.0211,0.0312,0.0167,0.0238,0.000234,0.0153,0.0201,0.0119,0.014624999999999999,0.032924999999999996,0.021325,0.019,0.0272,0.0182,0.012025000000000001,0.0125,0.0113,0.0074325,0.0357,0.0181,0.0466,0.0119
Ass,max,2620.0,0.0604,0.1,0.0769,0.0926,0.0869,0.067,0.00945,0.0728,0.0868,0.0793,0.0536,0.20800000000000002,0.0996,0.0867,0.102,0.0616,0.0557,0.0513,0.07,0.0441,0.19,0.0823,0.187,0.0525
