,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
L2,max,2070.0,0.0319,0.0188,0.0227,0.0394,0.067,0.0651,0.0734,0.0866,0.0499,0.0258,0.0299,0.0234,0.039,0.0718,0.0385,0.0688,0.0404,0.032,0.02,0.0351,0.0286,0.0398,0.0427,0.0316
Non,count,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0,4602.0
Non,mean,1543.4354628422425,-0.0012467042377227293,0.0010793143828770097,-0.0007980728481095178,0.0017206768144285092,0.0013875599239461097,-0.0020543864515428075,-0.0025467336158192084,-0.006257482238157324,0.00309566250890917,0.0034905148000869187,-0.0015042950260756192,-0.0011673482637983485,-0.0010792741112559756,-0.0013571570252064319,-0.0009707731225554108,-0.0026392058148631027,0.0030886424619730552,0.0032689380465015217,-0.0005824800673620165,0.00016088457627118683,-0.0012641228531073444,0.006210036431986092,-0.0010713475168839632,-0.001385104930465015
Non,std,140.78287747440254,0.019839730329743028,0.018614733855178194,0.012357934653396572,0.023195936376678442,0.024285889168889224,0.018766378452794722,0.03535150550025796,0.04820324540802274,0.025788772153378103,0.02403976048165341,0.014096253598188021,0.01632020240222426,0.018083838882495675,0.01540287964146126,0.020483771802170776,0.019340447456825432,0.02119516592899959,0.02237116268862736,0.020856324012037995,0.021576382720757344,0.016015690184649354,0.021619612335602344,0.023572129471032252,0.013506960509300675
Non,min,1300.0,-0.0594,-0.0617,-0.0334,-0.0795,-0.138,-0.0722,-0.138,-0.20199999999999999,-0.10300000000000001,-0.0751,-0.0527,-0.0566,-0.0713,-0.0601,-0.0684,-0.0953,-0.111,-0.129,-0.0712,-0.0666,-0.0658,-0.10099999999999999,-0.0755,-0.0546
Non,25%,1420.0,-0.0136,-0.0102,-0.009125,-0.012275000000000001,-0.0135,-0.0133,-0.0213,-0.025175,-0.008087500000000001,-0.0136,-0.0101,-0.012,-0.0123,-0.0101,-0.012,-0.012,-0.009697500000000001,-0.0109,-0.0115,-0.0138,-0.0113,-0.006347499999999999,-0.0149,-0.0105
Non,50%,1540.0,-0.0025399999999999997,0.0016300000000000002,-0.001045,0.003,0.000583,-0.0034700000000000004,-0.00107,-0.00351,0.00178,0.0025399999999999997,-0.00186,-0.00157,-0.0008939999999999999,-0.00066,-0.00132,-0.001755,0.001885,0.0023350000000000003,-0.000469,-0.0001985,-0.001565,0.004565,-0.0022,-0.00238
Non,75%,1670.0,0.0104,0.0128,0.0075975,0.017,0.0147,0.007815,0.0181,0.0096,0.0139,0.0193,0.0077875,0.0087675,0.00853,0.00715,0.0113,0.008375,0.0167,0.016475,0.011,0.013375,0.008945,0.0179,0.009505,0.00591
Non,max,1790.0,0.0681,0.0681,0.0355,0.0709,0.109,0.0778,0.12300000000000001,0.209,0.111,0.111,0.038,0.0555,0.086,0.0584,0.0665,0.093,0.0989,0.109,0.0703,0.0635,0.0502,0.105,0.0875,0.0458
Ass,count,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0
Ass,mean,2237.674597083653,-5.081810437452038e-05,0.002064706792018419,0.00018634181504221026,0.0026892358787413665,0.002464789716039908,-0.0001929976362240983,-0.0034428345356868765,-0.006408397102839601,-0.0045466963929393705,0.0026730776669224867,-0.00024886738066001545,-0.0005951410755564077,-0.0019213854259401378,0.0004666493476592476,0.00038450253261703744,-0.0012902725671527246,0.001871761972371451,0.002853248119723714,-0.0030272960897927857,0.0021131262624712204,-0.0021266895241749814,0.0012307659631619339,-0.0011999551803530315,-0.0012481021488871832
Ass,std,81.1943193136141,0.014658442751038352,0.01937772753055591,0.0135512509230002,0.025664260227554234,0.036027173391402524,0.022341862893284777,0.030899657695711992,0.03616006395050239,0.026329819549410306,0.02342874543850148,0.013911926208140758,0.028074721298935533,0.025225912078488594,0.025846075076302016,0.029939996742629187,0.0194032147005246,0.022492866532531613,0.02355872390279322,0.015871751406563866,0.02533885289283854,0.028229682017492486,0.02175291510165152,0.023387302219817913,0.019191156244094686
Ass,min,2100.0,-0.0465,-0.0693,-0.0386,-0.0795,-0.122,-0.0791,-0.0994,-0.16399999999999998,-0.0978,-0.0789,-0.0371,-0.0937,-0.0761,-0.087,-0.0941,-0.0671,-0.0819,-0.0767,-0.054,-0.0881,-0.0909,-0.0798,-0.0817,-0.0541
Ass,25%,2170.0,-0.009899999999999999,-0.0096325,-0.006807499999999999,-0.00858,-0.0142,-0.0114,-0.022675,-0.02545,-0.0162,-0.0126,-0.0103,-0.019,-0.0149,-0.012,-0.015,-0.015475,-0.0152,-0.012475000000000002,-0.011175,-0.010575000000000001,-0.012275000000000001,-0.0119,-0.014175,-0.012575
Ass,50%,2240.0,9.71e-06,0.004005,0.0014199999999999998,0.006725,0.008305,-0.00123,-0.004435,-0.00373,-0.005275,0.005520000000000001,-0.00032649999999999997,0.00236,-0.00011650000000000001,0.0008585,0.003755,0.00074,0.0031349999999999998,0.0063999999999999994,-0.00117,0.002735,-0.00107,0.0014349999999999999,-0.000907,0.00128
Ass,75%,2300.0,0.00894,0.0166,0.008490000000000001,0.0206,0.0299,0.0138,0.017475,0.0133,0.0062475000000000004,0.0164,0.00894,0.0152,0.0121,0.0174,0.0213,0.0129,0.020475,0.0192,0.006535000000000001,0.015875,0.0118,0.014974999999999999,0.0121,0.010475
Ass,max,2390.0,0.0467,0.0676,0.0351,0.0546,0.0792,0.0752,0.12,0.141,0.0848,0.0659,0.0368,0.102,0.0865,0.0875,0.0837,0.0553,0.069,0.0491,0.0441,0.0654,0.10400000000000001,0.057,0.0756,0.0584
