,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
L2,std,51.27814612668678,0.00799056858935185,0.009176030856881227,0.012828317942064673,0.012587593091823192,0.006048614152060964,0.007125564368539449,0.003974695773344901,0.0476355531412226,0.004051526378925777,0.006160341404169418,0.009760591099913275,0.012183207012446972,0.007762846232087793,0.006715171748988651,0.01046546388857027,0.012602804677401177,0.006224270377865044,0.010665461312588859,0.01318564285609695,0.005688856189816081,0.007024038718969077,0.00566413534266328,0.005253351227328509,0.010026340480115482
L2,min,1600.0,-0.0254,-0.026,-0.0404,-0.0419,-0.015,-0.0156,-0.0113,-0.142,-0.0118,-0.0168,-0.0312,-0.031,-0.0236,-0.0208,-0.032,-0.0425,-0.017,-0.0341,-0.0364,-0.0142,-0.0169,-0.0164,-0.0166,-0.0294
L2,25%,1640.0,-0.0050025,-0.004784999999999999,-0.0069975,-0.0078925,-0.0045625,-0.0049949999999999994,-0.0023125000000000003,-0.0333,-0.0031,-0.00399,-0.005245,-0.0088625,-0.00486,-0.0047625,-0.007272500000000001,-0.0065225,-0.0035150000000000003,-0.0070025,-0.0092325,-0.0042275,-0.0053625,-0.00345,-0.00343,-0.0068725
L2,50%,1690.0,-0.00108,-0.000268,-0.00025299999999999997,0.0004915,-0.0006414999999999999,-0.0006475000000000001,-2.255e-05,-0.00304,-0.000221,1.78e-05,0.0005515,0.0007379999999999999,2.265e-05,-0.00046499999999999997,-0.0004875,0.0007650000000000001,0.00038449999999999997,-0.0001915,-0.0004595,-0.0001505,-0.0004885,0.0002715,0.000258,0.0003125
L2,75%,1730.0,0.004575,0.005455,0.0084475,0.0086175,0.0033399999999999997,0.0033625,0.00197,0.030525,0.0029100000000000003,0.003975,0.0058625,0.01,0.005379999999999999,0.00487,0.006809999999999999,0.0093125,0.00427,0.0065525,0.00733,0.0040750000000000005,0.005985000000000001,0.0035424999999999996,0.00364,0.00628
L2,max,1780.0,0.0269,0.0299,0.0389,0.0397,0.0178,0.0226,0.0107,0.15,0.0119,0.0193,0.0279,0.0224,0.0217,0.0233,0.033,0.0361,0.0151,0.0331,0.0408,0.0151,0.0178,0.0132,0.0175,0.0293
Non,count,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0,6282.0
Non,mean,1094.434893346068,0.0008412339000318374,0.0013097233365170328,0.0019400275740210128,0.0018392513530722707,-0.0015724147405284938,0.0012018408580070038,0.00016493725787965606,-0.0016983662989493791,0.0004454619547914675,0.0008456631200254695,0.0015305731805157592,0.0009676174339382364,-0.0011200229863100922,0.0006777445877109202,0.0006630122158548235,0.0015827334129258199,0.0010000437917860548,0.00029710993314231124,-0.0003193051830627188,0.000613806876790831,0.0007724080229226354,0.0008924569320280165,-0.0009801127475326328,0.00043460524036930906
Non,std,187.22790345398562,0.03266323957455225,0.043110550396725913,0.05972089068046037,0.05914904741280031,0.0406286531554477,0.036174587475437454,0.010917196290254906,0.04849801260780707,0.015899192932867075,0.02922529756099247,0.04319995783042664,0.038578873634865216,0.028825093184033958,0.024743822355137807,0.026909852890601525,0.04833872269582221,0.03165442265317166,0.02014122471102245,0.021530316502659633,0.02226317831980604,0.029111554686126816,0.03295986397998181,0.02783545210360318,0.021596928509976722
Non,min,772.0,-0.0809,-0.11,-0.139,-0.14300000000000002,-0.111,-0.0931,-0.0334,-0.154,-0.0433,-0.0715,-0.10800000000000001,-0.094,-0.0895,-0.0576,-0.0737,-0.131,-0.0871,-0.0605,-0.0673,-0.0579,-0.0695,-0.0865,-0.085,-0.0613
Non,25%,932.0,-0.0268,-0.0372,-0.0526,-0.0498,-0.0332,-0.0253,-0.006582500000000001,-0.033,-0.012,-0.025,-0.0359,-0.0296,-0.0202,-0.0183,-0.0171,-0.0396,-0.0251,-0.0136,-0.0142,-0.0177,-0.022074999999999997,-0.027,-0.0215,-0.0144
Non,50%,1090.0,0.0049700000000000005,0.007035,0.0104,0.0102,-0.006595,0.004315,0.0009824999999999999,-0.0031450000000000002,0.00141,0.002685,0.005735,0.0029449999999999997,-0.005520000000000001,0.0018349999999999998,0.004335,0.0114,0.005115,0.0011149999999999999,-0.00013099999999999999,0.001835,0.001745,0.00499,-0.004835,0.002855
Non,75%,1260.0,0.0287,0.0376,0.0513,0.0514,0.0277,0.0282,0.0083575,0.0265,0.0137,0.0262,0.0376,0.0317,0.0128,0.0214,0.0207,0.0411,0.026675,0.0155,0.0135,0.0186,0.0223,0.0273,0.0203,0.0155
Non,max,1420.0,0.0697,0.0959,0.12,0.124,0.115,0.0933,0.027,0.155,0.0389,0.0592,0.0938,0.0996,0.0892,0.053,0.0826,0.0992,0.0714,0.0575,0.0674,0.0502,0.0794,0.0811,0.0855,0.0659
Ass,count,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0
Ass,mean,2130.5208675649033,-1.4803816956949903e-05,3.19211797568183e-05,0.0005458627998685503,0.00034067720506079485,0.0008561386510022996,-1.5380223463686457e-05,5.7442362799868615e-05,-0.003360395185672035,-0.00010932857195202138,-0.00012809032845875778,0.0003847903976339145,-0.0008936106145251397,0.001144131795925074,0.001052783312520539,-0.0009459728310877427,0.0005363613539270457,-0.0004228146072954318,-2.532001971738406e-05,-0.000612953588563917,-0.0001894327025961222,-0.0008739636657903392,-0.0005610915050936583,0.0009848046171541242,-0.0005952954304962208
Ass,std,181.74225243125787,0.03326469788835146,0.04447454445512906,0.06166585352924203,0.0650195223677754,0.04075924443274531,0.0393790964404085,0.012586759934375686,0.055464583643967974,0.019641725610501114,0.03071647643080086,0.049100224476733914,0.04346106831409812,0.024485860361367504,0.026994920097656975,0.03100685239967625,0.05292585762187244,0.03806558498097809,0.020311537993033996,0.017826549539983316,0.025011140188434863,0.03786968404999372,0.039778772827611567,0.029892451178365326,0.02281402469532534
Ass,min,1820.0,-0.106,-0.121,-0.18100000000000002,-0.182,-0.13,-0.10400000000000001,-0.0405,-0.163,-0.0528,-0.0817,-0.13699999999999998,-0.13699999999999998,-0.0805,-0.0721,-0.0825,-0.157,-0.102,-0.0629,-0.0575,-0.0671,-0.106,-0.10800000000000001,-0.0967,-0.0621
Ass,25%,1970.0,-0.019074999999999998,-0.0243,-0.0317,-0.037474999999999994,-0.0241,-0.0256,-0.007690000000000001,-0.0398,-0.0112,-0.017,-0.0258,-0.0257,-0.0133,-0.0158,-0.020975,-0.0307,-0.0194,-0.0124,-0.011075000000000002,-0.014375,-0.0219,-0.0193,-0.0177,-0.0157
Ass,50%,2130.0,0.0024749999999999998,0.0021000000000000003,0.005804999999999999,0.006425,0.001485,0.0009425,0.0002585,-0.0077800000000000005,0.0006955,0.0018549999999999999,0.0034200000000000003,0.001315,0.00118,0.001735,-0.0016699999999999998,0.007275,0.0005529999999999999,0.001055,-0.0003315,0.00156,-3.835e-05,0.000979,0.002225,9.39e-05
Ass,75%,2280.0,0.0211,0.0288,0.042975,0.047,0.0243,0.0298,0.007942500000000002,0.0306,0.0115,0.0212,0.0348,0.0234,0.0148,0.020375,0.0218,0.0411,0.0232,0.0144,0.0108,0.0156,0.0193,0.0231,0.0191,0.015
Ass,max,2450.0,0.0962,0.11900000000000001,0.151,0.14300000000000002,0.114,0.097,0.0406,0.18899999999999997,0.062,0.0911,0.121,0.128,0.0835,0.0832,0.0987,0.11,0.11900000000000001,0.0584,0.0578,0.0791,0.11900000000000001,0.12300000000000001,0.0884,0.0718
