,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
L2,25%,1450.0,-0.005605,-0.009485,-0.007044999999999999,-0.00845,-0.0070375,-0.0131,-0.0056,-0.0105,-0.0086475,-0.0090775,-0.00771,-0.014,-0.021875,-0.0104,-0.0121,-0.0086875,-0.0131,-0.013075,-0.009695,-0.0119,-0.0127,-0.0194,-0.016774999999999998,-0.012674999999999999
L2,50%,1490.0,0.0003155,-0.0024549999999999997,-0.0003945,-0.00112,-0.001775,-0.0017,0.00252,-0.00323,-0.00158,-0.00172,-0.00122,-0.0035700000000000003,-0.00167,-0.0007005,-0.001155,0.0005635,-0.0022849999999999997,-0.0017599999999999998,0.000127,-0.00103,0.0004425,-0.00249,-0.0004265,-0.0027600000000000003
L2,75%,1540.0,0.0055450000000000004,0.0074275,0.00599,0.007464999999999999,0.004035,0.0128,0.009357500000000001,0.0049700000000000005,0.0092275,0.0076425,0.006489999999999999,0.0126,0.0213,0.0089325,0.0091025,0.009185,0.0133,0.011675,0.0076425,0.0101,0.0137,0.0154,0.0127,0.00744
L2,max,1590.0,0.025,0.035,0.0344,0.0393,0.0312,0.0688,0.0251,0.0406,0.0366,0.0304,0.0314,0.0663,0.10400000000000001,0.0668,0.0672,0.0476,0.0454,0.0545,0.0292,0.0396,0.0467,0.0823,0.0645,0.0509
Non,count,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0,6893.0
Non,mean,1992.4445089220949,0.0021698867764398666,0.0031744608196721314,0.0032254372479326855,0.0001032170825475118,0.007299178012476425,-0.0007984618888727701,0.0019490186040911066,4.061003917017631e-07,0.002725190750036268,0.003228692514144785,0.0017714308312781085,0.0018118652067314665,0.004615488923545625,0.004783726669084578,0.003861858392572174,0.0017971912604381253,0.00318857337211664,0.0027976341041636445,0.001047370549833165,0.00041109739881038714,0.004065123335267663,0.004503690802263166,0.004068346378935152,0.0005165085739155675
Non,std,214.91272575204013,0.02445900104774879,0.03976662553573468,0.0288881293452475,0.019604237938330802,0.07159345021699574,0.03731704480235183,0.014840579007196594,0.03223393464937049,0.03057603107302206,0.040748943774929304,0.025482095272941072,0.07135084683403532,0.08747015695875698,0.06608111569750225,0.09728322097226816,0.02161704559791553,0.06391509347380488,0.07237464026065302,0.04142020552538689,0.02123676716583373,0.0720961704012934,0.05432551932817098,0.03454493550545225,0.07923812778716714
Non,min,1630.0,-0.081,-0.125,-0.0929,-0.0602,-0.302,-0.12,-0.0508,-0.114,-0.0929,-0.132,-0.0871,-0.223,-0.281,-0.218,-0.312,-0.0728,-0.2,-0.23199999999999998,-0.138,-0.0711,-0.24100000000000002,-0.175,-0.138,-0.247
Non,25%,1800.0,-0.0118,-0.0182,-0.0118,-0.0133,-0.0277,-0.0267,-0.00569,-0.0202,-0.0149,-0.0183,-0.0117,-0.0398,-0.0468,-0.0297,-0.0605,-0.0125,-0.0336,-0.0363,-0.026,-0.0126,-0.0337,-0.0262,-0.0167,-0.0489
Non,50%,1990.0,0.00491,0.00707,0.00585,-0.000839,0.009770000000000001,0.0027300000000000002,0.00317,0.00231,0.00351,0.00707,0.00385,0.0114,0.0151,0.0136,0.0188,0.00202,0.0104,0.0106,0.00514,0.000941,0.0132,0.0115,0.0049700000000000005,0.0135
Non,75%,2180.0,0.0195,0.0308,0.0222,0.0132,0.0455,0.0247,0.011,0.0209,0.0221,0.0324,0.0188,0.0512,0.0664,0.0493,0.0739,0.0161,0.0491,0.0529,0.0286,0.0136,0.0528,0.0401,0.0283,0.054
Non,max,2370.0,0.0608,0.10400000000000001,0.0697,0.0679,0.21600000000000003,0.125,0.0452,0.114,0.0839,0.0928,0.0685,0.207,0.22399999999999998,0.174,0.261,0.0705,0.18600000000000003,0.21,0.146,0.0751,0.183,0.14300000000000002,0.11900000000000001,0.203
Ass,count,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0
Ass,mean,1051.9196870925684,0.00020087972881355969,-8.519825293350629e-05,0.0007578451108213818,0.0006848639374185135,0.001596628998696219,-0.0011307801564537157,0.0014110393220338982,-0.002224829421121252,0.0002532950195567137,-0.00044125230769230745,-4.128891786179931e-05,-0.003407091911342896,-0.002610701940026076,1.4667405475879547e-05,-0.0030615339295958287,0.0014159301382007821,-0.0015478581486310294,-0.0020367055306388516,-0.0021584188526727515,-0.0005227076531942636,-0.002303843559322035,-0.0006001343676662316,0.0005256403963494128,-0.003669630925684485
Ass,std,113.75428963304071,0.031235846689344465,0.04787169382520693,0.04326897621776387,0.020305287748845043,0.025434540897510575,0.03425245555273347,0.018373879051907457,0.027017942404281892,0.03931248086502911,0.0459887187871326,0.0348910256702894,0.08019910417537525,0.08306888973317614,0.06300573921056184,0.07571245054863006,0.025987978897231326,0.062208539775389156,0.07218297117720739,0.0354260982865623,0.02507004300140295,0.08869413591528358,0.056355714681830246,0.029152865659561045,0.05355368194240043
Ass,min,854.0,-0.068,-0.109,-0.096,-0.0644,-0.106,-0.0767,-0.0574,-0.0721,-0.0965,-0.102,-0.069,-0.172,-0.204,-0.158,-0.19899999999999998,-0.0804,-0.14,-0.158,-0.102,-0.0632,-0.21600000000000003,-0.14300000000000002,-0.093,-0.134
Ass,25%,951.0,-0.02595,-0.03805,-0.03275,-0.012,-0.0114,-0.0245,-0.0101,-0.019049999999999997,-0.027749999999999997,-0.0354,-0.0264,-0.069,-0.0597,-0.0432,-0.05355,-0.0158,-0.0473,-0.05315,-0.0276,-0.0178,-0.07114999999999999,-0.0401,-0.0188,-0.0396
Ass,50%,1050.0,-0.0031899999999999997,-0.00797,-0.00449,0.0016699999999999998,0.000195,-0.00942,0.00259,-0.00468,-0.0034200000000000003,-0.00646,-0.00266,-0.00899,-0.00576,-0.00765,-0.00585,0.0028699999999999997,-0.009559999999999999,-0.0112,-0.00361,0.00027,-0.00584,-0.004529999999999999,1.21e-05,-0.00573
Ass,75%,1150.0,0.0262,0.038849999999999996,0.0359,0.0146,0.015,0.020249999999999997,0.0134,0.0136,0.0295,0.0352,0.0241,0.05055,0.0492,0.044950000000000004,0.04325,0.0194,0.0354,0.0455,0.0176,0.01625,0.06215,0.038099999999999995,0.017050000000000003,0.0248
Ass,max,1250.0,0.0886,0.113,0.11800000000000001,0.0644,0.0927,0.111,0.0545,0.0821,0.10099999999999999,0.12,0.0923,0.205,0.233,0.168,0.22399999999999998,0.0703,0.158,0.183,0.114,0.0763,0.231,0.151,0.0988,0.172
